from_account,to_account,amount,timestamp,bank_from,bank_to,device_id,is_fraud,topology,flag_ids
ACC_LEGIT_1225,ACC_LEGIT_1184,40052.27,2026-03-17T21:50:04,HDFC,PHONEPE,ANDROID_65275,False,legitimate,[]
ACC_LEGIT_1020,ACC_LEGIT_1248,1630.81,2026-03-18T05:58:48,ICICI,AIRTEL,ANDROID_90154,False,legitimate,[]
ACC_LEGIT_1102,ACC_LEGIT_0828,71661.76,2026-03-16T20:29:52,HDFC,CANARA,IMEI_24160,False,legitimate,[]
ACC_LEGIT_0793,ACC_LEGIT_1133,3160.9,2026-03-18T02:21:49,BOI,ICICI,DEV_63967,False,legitimate,[]
ACC_LEGIT_0847,ACC_LEGIT_0905,58492.1,2026-03-17T21:10:05,BOB,PHONEPE,IMEI_66369,False,legitimate,[]
ACC_LEGIT_1110,ACC_LEGIT_0995,157170.1,2026-03-17T08:26:25,CANARA,HDFC,ANDROID_98476,False,legitimate,[]
ACC_LEGIT_1130,ACC_LEGIT_0728,29848.52,2026-03-17T04:18:05,PAYTM,ICICI,IMEI_94678,False,legitimate,[]
ACC_LEGIT_1002,ACC_LEGIT_0937,40597.78,2026-03-16T08:51:20,SBI,CANARA,IMEI_20580,False,legitimate,[]
ACC_LEGIT_0879,ACC_LEGIT_1209,179734.22,2026-03-17T07:27:40,YES,PAYTM,ANDROID_92660,False,legitimate,[]
ACC_LEGIT_0712,ACC_LEGIT_1135,59946.34,2026-03-15T14:43:07,KOTAK,PHONEPE,ANDROID_99674,False,legitimate,[]
ACC_LEGIT_1000,ACC_LEGIT_1177,95374.99,2026-03-18T09:54:44,HDFC,SBI,IMEI_32026,False,legitimate,[]
ACC_LEGIT_1071,ACC_LEGIT_0843,125829.19,2026-03-16T23:15:46,BANDHAN,BANDHAN,IMEI_92312,False,legitimate,[]
ACC_LEGIT_1125,ACC_LEGIT_1092,1106.28,2026-03-17T11:53:53,IDBI,BANDHAN,DEV_64304,False,legitimate,[]
ACC_LEGIT_1162,ACC_LEGIT_1080,488.44,2026-03-15T23:08:12,SBI,AIRTEL,IMEI_27459,False,legitimate,[]
ACC_LEGIT_0789,ACC_LEGIT_0700,63232.36,2026-03-15T17:15:53,KOTAK,PNB,DEV_67915,False,legitimate,[]
ACC_LEGIT_0830,ACC_LEGIT_1252,146536.31,2026-03-17T19:05:57,AU_SFB,AU_SFB,IMEI_51307,False,legitimate,[]
ACC_LEGIT_0772,ACC_LEGIT_1195,41696.57,2026-03-15T10:30:46,IDBI,PNB,IMEI_49326,False,legitimate,[]
ACC_LEGIT_1083,ACC_LEGIT_1069,3604.82,2026-03-15T13:25:40,BOB,PHONEPE,IMEI_24643,False,legitimate,[]
ACC_LEGIT_1137,ACC_LEGIT_0807,1175.29,2026-03-16T14:13:32,AIRTEL,AXIS,DEV_41205,False,legitimate,[]
ACC_LEGIT_1238,ACC_LEGIT_0908,45738.01,2026-03-17T10:09:29,KOTAK,AIRTEL,IMEI_49216,False,legitimate,[]
ACC_LEGIT_0983,ACC_LEGIT_1137,15917.47,2026-03-16T21:44:28,YES,AIRTEL,IMEI_29871,False,legitimate,[]
ACC_LEGIT_1007,ACC_LEGIT_1143,127784.66,2026-03-18T00:59:22,AU_SFB,PAYTM,ANDROID_96419,False,legitimate,[]
ACC_LEGIT_0902,ACC_LEGIT_0867,36073.27,2026-03-16T18:12:15,PHONEPE,IDBI,DEV_10207,False,legitimate,[]
ACC_LEGIT_0913,ACC_LEGIT_0775,3853.12,2026-03-15T17:17:33,BANDHAN,BOI,DEV_75149,False,legitimate,[]
ACC_LEGIT_1002,ACC_LEGIT_1009,6921.86,2026-03-16T18:02:17,SBI,PNB,IMEI_20580,False,legitimate,[]
ACC_LEGIT_0705,ACC_LEGIT_1038,121766.17,2026-03-17T11:11:18,KOTAK,BOB,ANDROID_93995,False,legitimate,[]
ACC_LEGIT_0899,ACC_LEGIT_1200,41997.56,2026-03-16T12:46:15,AXIS,BOB,ANDROID_17626,False,legitimate,[]
ACC_LEGIT_1193,ACC_LEGIT_1222,48733.64,2026-03-18T02:38:41,AU_SFB,HDFC,ANDROID_84511,False,legitimate,[]
ACC_LEGIT_1166,ACC_LEGIT_0724,3291.86,2026-03-18T09:11:58,HDFC,HDFC,ANDROID_15390,False,legitimate,[]
ACC_LEGIT_1002,ACC_LEGIT_0722,29108.94,2026-03-17T07:42:50,SBI,KOTAK,IMEI_20580,False,legitimate,[]
ACC_LEGIT_1074,ACC_LEGIT_1218,38464.46,2026-03-18T01:57:31,BOI,AIRTEL,DEV_47992,False,legitimate,[]
ACC_LEGIT_1133,ACC_LEGIT_1129,71318.55,2026-03-18T08:53:23,ICICI,BANDHAN,IMEI_27882,False,legitimate,[]
ACC_LEGIT_0981,ACC_LEGIT_0945,28057.02,2026-03-17T03:50:03,CANARA,YES,IMEI_43947,False,legitimate,[]
ACC_LEGIT_0972,ACC_LEGIT_0697,49535.41,2026-03-17T14:50:19,BOB,PNB,DEV_63903,False,legitimate,[]
ACC_LEGIT_1109,ACC_LEGIT_0977,4090.58,2026-03-17T06:38:55,ICICI,PAYTM,IMEI_66450,False,legitimate,[]
ACC_LEGIT_0998,ACC_LEGIT_1163,1171.29,2026-03-16T11:51:18,CANARA,BANDHAN,ANDROID_85493,False,legitimate,[]
ACC_LEGIT_1268,ACC_LEGIT_1182,74025.04,2026-03-17T10:44:28,BANDHAN,YES,IMEI_20998,False,legitimate,[]
ACC_LEGIT_0822,ACC_LEGIT_1121,194259.79,2026-03-16T01:10:24,YES,BANDHAN,ANDROID_74213,False,legitimate,[]
ACC_LEGIT_0710,ACC_LEGIT_0811,133881.59,2026-03-17T10:11:50,HDFC,BOI,IMEI_61445,False,legitimate,[]
ACC_LEGIT_0983,ACC_LEGIT_0839,4980.06,2026-03-16T13:22:23,YES,YES,IMEI_29871,False,legitimate,[]
ACC_LEGIT_1053,ACC_LEGIT_0742,2794.95,2026-03-17T04:27:30,SBI,PNB,ANDROID_81584,False,legitimate,[]
ACC_LEGIT_1115,ACC_LEGIT_1070,25995.37,2026-03-17T19:52:08,KOTAK,CANARA,DEV_40752,False,legitimate,[]
ACC_LEGIT_1065,ACC_LEGIT_1154,22494.93,2026-03-17T16:06:15,SBI,KOTAK,IMEI_93729,False,legitimate,[]
ACC_LEGIT_1258,ACC_LEGIT_1037,34263.58,2026-03-16T05:29:45,YES,AIRTEL,ANDROID_15896,False,legitimate,[]
ACC_LEGIT_0789,ACC_LEGIT_1106,411.85,2026-03-18T03:21:29,KOTAK,AXIS,DEV_67915,False,legitimate,[]
ACC_LEGIT_0841,ACC_LEGIT_0750,2616.74,2026-03-17T09:00:21,PHONEPE,PAYTM,ANDROID_15397,False,legitimate,[]
ACC_LEGIT_0965,ACC_LEGIT_0773,175666.57,2026-03-16T20:55:01,BOI,CANARA,DEV_94182,False,legitimate,[]
ACC_LEGIT_1067,ACC_LEGIT_0731,134367.9,2026-03-16T21:27:05,PHONEPE,BOB,ANDROID_49834,False,legitimate,[]
ACC_LEGIT_1132,ACC_LEGIT_0966,138723.7,2026-03-18T00:34:54,AU_SFB,AU_SFB,IMEI_83377,False,legitimate,[]
ACC_LEGIT_0800,ACC_LEGIT_1220,2084.83,2026-03-17T18:07:01,BOB,CANARA,DEV_11930,False,legitimate,[]
ACC_LEGIT_0701,ACC_LEGIT_0827,102182.13,2026-03-15T12:09:11,PAYTM,AXIS,DEV_35875,False,legitimate,[]
ACC_LEGIT_1260,ACC_LEGIT_1271,1983.91,2026-03-16T16:15:51,BOB,PNB,DEV_23019,False,legitimate,[]
ACC_LEGIT_1058,ACC_LEGIT_1135,31990.24,2026-03-16T16:08:11,AXIS,PHONEPE,DEV_20956,False,legitimate,[]
ACC_LEGIT_1117,ACC_LEGIT_0751,107.33,2026-03-16T06:14:05,AU_SFB,PAYTM,ANDROID_65374,False,legitimate,[]
ACC_LEGIT_0850,ACC_LEGIT_0704,69200.89,2026-03-17T12:53:45,AU_SFB,BOI,DEV_40603,False,legitimate,[]
ACC_LEGIT_0897,ACC_LEGIT_0947,3107.22,2026-03-17T14:48:26,BOB,HDFC,IMEI_82151,False,legitimate,[]
ACC_LEGIT_1120,ACC_LEGIT_1105,123233.32,2026-03-17T15:54:43,IDBI,PHONEPE,IMEI_75898,False,legitimate,[]
ACC_LEGIT_0688,ACC_LEGIT_0768,2424.33,2026-03-17T08:17:15,AXIS,BANDHAN,ANDROID_67047,False,legitimate,[]
ACC_LEGIT_0983,ACC_LEGIT_0954,94064.85,2026-03-15T21:57:25,YES,AU_SFB,IMEI_29871,False,legitimate,[]
ACC_LEGIT_0888,ACC_LEGIT_0923,20770.78,2026-03-18T04:06:57,AU_SFB,BOI,IMEI_92110,False,legitimate,[]
ACC_LEGIT_1041,ACC_LEGIT_1116,4420.24,2026-03-15T18:00:47,BANDHAN,PHONEPE,ANDROID_80966,False,legitimate,[]
ACC_LEGIT_1234,ACC_LEGIT_1064,1307.03,2026-03-17T03:19:55,IDBI,PHONEPE,ANDROID_30975,False,legitimate,[]
ACC_LEGIT_1270,ACC_LEGIT_1037,184044.19,2026-03-16T10:23:00,SBI,AIRTEL,IMEI_91360,False,legitimate,[]
ACC_LEGIT_1036,ACC_LEGIT_1268,33771.15,2026-03-16T13:21:08,PNB,BANDHAN,DEV_58865,False,legitimate,[]
ACC_LEGIT_0941,ACC_LEGIT_0766,82449.78,2026-03-16T09:32:51,AU_SFB,BOI,DEV_36956,False,legitimate,[]
ACC_LEGIT_0674,ACC_LEGIT_0855,59531.88,2026-03-18T09:16:18,KOTAK,ICICI,ANDROID_94886,False,legitimate,[]
ACC_LEGIT_0885,ACC_LEGIT_0949,88372.7,2026-03-16T15:04:42,AU_SFB,BANDHAN,ANDROID_57571,False,legitimate,[]
ACC_LEGIT_1164,ACC_LEGIT_0816,984.78,2026-03-16T07:53:44,PNB,HDFC,IMEI_40781,False,legitimate,[]
ACC_LEGIT_1152,ACC_LEGIT_0918,7974.71,2026-03-16T13:31:22,AU_SFB,YES,IMEI_27499,False,legitimate,[]
ACC_LEGIT_0757,ACC_LEGIT_1054,3464.52,2026-03-16T12:02:22,ICICI,PHONEPE,IMEI_51139,False,legitimate,[]
ACC_LEGIT_0767,ACC_LEGIT_0789,118698.27,2026-03-16T19:58:25,PAYTM,KOTAK,IMEI_90358,False,legitimate,[]
ACC_LEGIT_0996,ACC_LEGIT_0890,411.29,2026-03-17T04:27:52,ICICI,SBI,ANDROID_18383,False,legitimate,[]
ACC_LEGIT_1001,ACC_LEGIT_0964,1294.92,2026-03-16T23:24:58,KOTAK,BANDHAN,ANDROID_15334,False,legitimate,[]
ACC_LEGIT_0870,ACC_LEGIT_0725,3521.99,2026-03-15T17:16:29,HDFC,PNB,DEV_13433,False,legitimate,[]
ACC_LEGIT_1220,ACC_LEGIT_1163,4828.64,2026-03-16T09:38:04,CANARA,BANDHAN,ANDROID_15501,False,legitimate,[]
ACC_LEGIT_0766,ACC_LEGIT_0738,1325.84,2026-03-17T07:58:13,BOI,BOI,ANDROID_44039,False,legitimate,[]
ACC_LEGIT_0778,ACC_LEGIT_0687,2480.84,2026-03-15T13:18:04,IDBI,BOB,IMEI_92742,False,legitimate,[]
ACC_LEGIT_1087,ACC_LEGIT_1209,18553.65,2026-03-17T23:05:25,SBI,PAYTM,DEV_29078,False,legitimate,[]
ACC_LEGIT_0726,ACC_LEGIT_1088,34326.4,2026-03-17T21:51:14,PHONEPE,ICICI,DEV_38389,False,legitimate,[]
ACC_LEGIT_1264,ACC_LEGIT_0874,41388.6,2026-03-15T23:02:57,YES,SBI,DEV_16799,False,legitimate,[]
ACC_LEGIT_0872,ACC_LEGIT_0684,2080.8,2026-03-18T07:49:39,AIRTEL,IDBI,ANDROID_95140,False,legitimate,[]
ACC_LEGIT_1186,ACC_LEGIT_1114,48956.31,2026-03-18T04:15:38,AIRTEL,CANARA,IMEI_83801,False,legitimate,[]
ACC_LEGIT_0691,ACC_LEGIT_1006,4586.01,2026-03-15T16:58:43,BANDHAN,KOTAK,IMEI_69129,False,legitimate,[]
ACC_LEGIT_0968,ACC_LEGIT_0829,23398.59,2026-03-15T15:29:22,PHONEPE,CANARA,IMEI_60070,False,legitimate,[]
ACC_LEGIT_0934,ACC_LEGIT_0999,30487.54,2026-03-16T16:54:17,AU_SFB,PNB,IMEI_87402,False,legitimate,[]
ACC_LEGIT_0927,ACC_LEGIT_0882,4259.14,2026-03-16T06:14:03,PHONEPE,CANARA,IMEI_35971,False,legitimate,[]
ACC_LEGIT_0710,ACC_LEGIT_0704,4956.95,2026-03-15T23:24:44,HDFC,BOI,IMEI_61445,False,legitimate,[]
ACC_LEGIT_0852,ACC_LEGIT_0720,54129.69,2026-03-17T15:49:26,SBI,SBI,IMEI_24585,False,legitimate,[]
ACC_LEGIT_0719,ACC_LEGIT_0749,657.97,2026-03-16T02:17:02,KOTAK,BOB,ANDROID_63194,False,legitimate,[]
ACC_LEGIT_1261,ACC_LEGIT_0775,104542.58,2026-03-16T13:35:08,ICICI,BOI,IMEI_21747,False,legitimate,[]
ACC_LEGIT_0791,ACC_LEGIT_0891,37982.18,2026-03-17T11:27:47,PHONEPE,BANDHAN,IMEI_80136,False,legitimate,[]
ACC_LEGIT_0962,ACC_LEGIT_1013,18692.57,2026-03-17T18:15:10,AU_SFB,AXIS,IMEI_32989,False,legitimate,[]
ACC_LEGIT_0977,ACC_LEGIT_1125,89556.33,2026-03-16T17:18:54,PAYTM,IDBI,IMEI_97500,False,legitimate,[]
ACC_LEGIT_1111,ACC_LEGIT_0869,159452.38,2026-03-18T07:13:54,ICICI,AU_SFB,ANDROID_17305,False,legitimate,[]
ACC_LEGIT_1037,ACC_LEGIT_0925,150503.14,2026-03-18T03:53:36,AIRTEL,HDFC,ANDROID_79717,False,legitimate,[]
ACC_LEGIT_0920,ACC_LEGIT_0955,3343.17,2026-03-17T07:16:49,PHONEPE,AIRTEL,ANDROID_37504,False,legitimate,[]
ACC_LEGIT_1155,ACC_LEGIT_0909,63817.27,2026-03-15T22:55:47,AU_SFB,BANDHAN,DEV_44312,False,legitimate,[]
ACC_LEGIT_1064,ACC_LEGIT_1085,19963.2,2026-03-16T21:31:46,PHONEPE,CANARA,IMEI_78852,False,legitimate,[]
ACC_LEGIT_1071,ACC_LEGIT_0833,1911.69,2026-03-17T07:07:01,BANDHAN,PHONEPE,IMEI_92312,False,legitimate,[]
ACC_LEGIT_0979,ACC_LEGIT_0779,1406.35,2026-03-16T15:26:30,PAYTM,BOB,DEV_67747,False,legitimate,[]
ACC_LEGIT_1267,ACC_LEGIT_1051,44517.06,2026-03-18T05:16:09,PAYTM,HDFC,ANDROID_86830,False,legitimate,[]
ACC_LEGIT_1075,ACC_LEGIT_1116,100709.58,2026-03-17T04:16:30,ICICI,PHONEPE,DEV_88480,False,legitimate,[]
ACC_LEGIT_1089,ACC_LEGIT_0802,44631.33,2026-03-17T16:27:47,SBI,HDFC,ANDROID_38442,False,legitimate,[]
ACC_LEGIT_0927,ACC_LEGIT_0829,44484.34,2026-03-16T21:57:40,PHONEPE,CANARA,IMEI_35971,False,legitimate,[]
ACC_LEGIT_0826,ACC_LEGIT_0976,26366.95,2026-03-18T00:52:18,BOB,ICICI,DEV_78089,False,legitimate,[]
ACC_LEGIT_1100,ACC_LEGIT_0873,29617.35,2026-03-16T01:28:26,BANDHAN,AIRTEL,ANDROID_75419,False,legitimate,[]
ACC_LEGIT_0965,ACC_LEGIT_1092,114374.89,2026-03-17T04:04:13,BOI,BANDHAN,DEV_94182,False,legitimate,[]
ACC_LEGIT_0698,ACC_LEGIT_1094,22698.34,2026-03-17T03:10:44,AXIS,AIRTEL,ANDROID_55069,False,legitimate,[]
ACC_LEGIT_1153,ACC_LEGIT_0914,163837.55,2026-03-15T15:37:08,AXIS,AXIS,DEV_64328,False,legitimate,[]
ACC_LEGIT_1097,ACC_LEGIT_0770,1836.97,2026-03-15T17:23:29,YES,PAYTM,IMEI_78506,False,legitimate,[]
ACC_LEGIT_1075,ACC_LEGIT_1199,3313.32,2026-03-15T11:41:01,ICICI,PHONEPE,DEV_88480,False,legitimate,[]
ACC_LEGIT_1181,ACC_LEGIT_0885,2422.52,2026-03-17T18:26:05,IDBI,AU_SFB,DEV_19269,False,legitimate,[]
ACC_LEGIT_0676,ACC_LEGIT_0769,172177.74,2026-03-18T03:48:55,YES,AU_SFB,DEV_66165,False,legitimate,[]
ACC_LEGIT_0691,ACC_LEGIT_1241,4491.56,2026-03-15T18:34:47,BANDHAN,PNB,IMEI_69129,False,legitimate,[]
ACC_LEGIT_0806,ACC_LEGIT_0797,22920.44,2026-03-17T19:00:58,CANARA,CANARA,IMEI_73075,False,legitimate,[]
ACC_LEGIT_1124,ACC_LEGIT_1078,175749.29,2026-03-17T04:05:59,AXIS,IDBI,IMEI_20048,False,legitimate,[]
ACC_LEGIT_0840,ACC_LEGIT_1069,4228.0,2026-03-18T04:47:08,CANARA,PHONEPE,DEV_95561,False,legitimate,[]
ACC_LEGIT_0867,ACC_LEGIT_0783,137761.9,2026-03-17T07:55:10,IDBI,CANARA,DEV_83051,False,legitimate,[]
ACC_LEGIT_0979,ACC_LEGIT_0683,89339.67,2026-03-15T15:49:11,PAYTM,BOI,DEV_67747,False,legitimate,[]
ACC_LEGIT_0784,ACC_LEGIT_0857,36613.21,2026-03-17T03:17:56,BOB,CANARA,DEV_44400,False,legitimate,[]
ACC_LEGIT_1143,ACC_LEGIT_0762,25317.4,2026-03-17T11:39:23,PAYTM,ICICI,ANDROID_60422,False,legitimate,[]
ACC_LEGIT_1235,ACC_LEGIT_0901,1170.41,2026-03-18T07:36:31,PHONEPE,AIRTEL,ANDROID_65410,False,legitimate,[]
ACC_LEGIT_1070,ACC_LEGIT_0782,932.06,2026-03-16T15:13:32,CANARA,PAYTM,IMEI_74625,False,legitimate,[]
ACC_LEGIT_0924,ACC_LEGIT_1253,3048.0,2026-03-16T00:10:36,ICICI,YES,DEV_50812,False,legitimate,[]
ACC_LEGIT_0903,ACC_LEGIT_0909,121435.71,2026-03-16T16:31:47,AXIS,BANDHAN,ANDROID_64346,False,legitimate,[]
ACC_LEGIT_1165,ACC_LEGIT_0882,17313.44,2026-03-15T13:19:11,PAYTM,CANARA,ANDROID_91219,False,legitimate,[]
ACC_LEGIT_1248,ACC_LEGIT_1230,4006.0,2026-03-18T00:59:08,AIRTEL,PHONEPE,DEV_28726,False,legitimate,[]
ACC_LEGIT_1116,ACC_LEGIT_1177,199096.33,2026-03-15T16:38:12,PHONEPE,SBI,DEV_54249,False,legitimate,[]
ACC_LEGIT_0778,ACC_LEGIT_1082,148167.92,2026-03-17T10:16:19,IDBI,HDFC,IMEI_92742,False,legitimate,[]
ACC_LEGIT_0757,ACC_LEGIT_0697,333.05,2026-03-18T03:04:20,ICICI,PNB,IMEI_51139,False,legitimate,[]
ACC_LEGIT_0711,ACC_LEGIT_0826,42385.72,2026-03-18T05:25:00,AU_SFB,BOB,ANDROID_76900,False,legitimate,[]
ACC_LEGIT_0793,ACC_LEGIT_1085,4588.3,2026-03-18T01:48:02,BOI,CANARA,DEV_63967,False,legitimate,[]
ACC_LEGIT_0712,ACC_LEGIT_0924,1530.69,2026-03-16T04:46:25,KOTAK,ICICI,ANDROID_99674,False,legitimate,[]
ACC_LEGIT_1185,ACC_LEGIT_1009,1581.58,2026-03-16T01:15:26,CANARA,PNB,IMEI_77194,False,legitimate,[]
ACC_LEGIT_0998,ACC_LEGIT_0874,121708.3,2026-03-15T17:00:09,CANARA,SBI,ANDROID_85493,False,legitimate,[]
ACC_LEGIT_1169,ACC_LEGIT_0774,29459.53,2026-03-17T19:19:20,PAYTM,CANARA,ANDROID_57263,False,legitimate,[]
ACC_LEGIT_1164,ACC_LEGIT_0773,4290.54,2026-03-16T00:48:08,PNB,CANARA,IMEI_40781,False,legitimate,[]
ACC_LEGIT_0810,ACC_LEGIT_0772,2956.54,2026-03-15T19:51:23,ICICI,IDBI,IMEI_21980,False,legitimate,[]
ACC_LEGIT_0982,ACC_LEGIT_1147,195597.42,2026-03-17T02:27:39,PAYTM,IDBI,IMEI_12459,False,legitimate,[]
ACC_LEGIT_0762,ACC_LEGIT_0968,130042.66,2026-03-16T07:46:40,ICICI,PHONEPE,ANDROID_46735,False,legitimate,[]
ACC_LEGIT_0996,ACC_LEGIT_0811,61262.44,2026-03-16T01:31:09,ICICI,BOI,ANDROID_18383,False,legitimate,[]
ACC_LEGIT_1118,ACC_LEGIT_1159,21582.61,2026-03-15T23:39:17,SBI,AXIS,ANDROID_71564,False,legitimate,[]
ACC_LEGIT_0745,ACC_LEGIT_0916,55626.38,2026-03-16T22:21:32,ICICI,AXIS,ANDROID_74797,False,legitimate,[]
ACC_LEGIT_0980,ACC_LEGIT_0785,22052.79,2026-03-15T22:19:46,ICICI,PHONEPE,ANDROID_74494,False,legitimate,[]
ACC_LEGIT_0927,ACC_LEGIT_0827,57182.77,2026-03-16T03:17:30,PHONEPE,AXIS,IMEI_35971,False,legitimate,[]
ACC_LEGIT_0756,ACC_LEGIT_1015,7312.96,2026-03-18T08:19:41,KOTAK,BOB,IMEI_22190,False,legitimate,[]
ACC_LEGIT_0861,ACC_LEGIT_1069,29654.04,2026-03-15T22:10:35,PHONEPE,PHONEPE,DEV_75700,False,legitimate,[]
ACC_LEGIT_1002,ACC_LEGIT_0851,3812.53,2026-03-15T10:08:48,SBI,BOB,IMEI_20580,False,legitimate,[]
ACC_LEGIT_0814,ACC_LEGIT_1044,59750.69,2026-03-16T19:58:21,PHONEPE,AIRTEL,ANDROID_74237,False,legitimate,[]
ACC_LEGIT_1269,ACC_LEGIT_1227,32611.18,2026-03-16T17:00:52,ICICI,SBI,DEV_80455,False,legitimate,[]
ACC_LEGIT_1071,ACC_LEGIT_0961,2582.75,2026-03-15T12:13:48,BANDHAN,PAYTM,IMEI_92312,False,legitimate,[]
ACC_LEGIT_1050,ACC_LEGIT_0780,33290.06,2026-03-16T18:52:16,ICICI,PAYTM,DEV_83726,False,legitimate,[]
ACC_LEGIT_1028,ACC_LEGIT_1083,1120.22,2026-03-18T00:01:17,AU_SFB,BOB,DEV_63131,False,legitimate,[]
ACC_LEGIT_0860,ACC_LEGIT_1131,8888.99,2026-03-15T19:42:15,AIRTEL,KOTAK,IMEI_30578,False,legitimate,[]
ACC_LEGIT_1042,ACC_LEGIT_1086,16654.57,2026-03-15T11:38:32,AU_SFB,CANARA,ANDROID_94500,False,legitimate,[]
ACC_LEGIT_0715,ACC_LEGIT_0756,1540.9,2026-03-17T23:04:54,BOI,KOTAK,DEV_15610,False,legitimate,[]
ACC_LEGIT_0899,ACC_LEGIT_0677,22013.29,2026-03-18T00:42:24,AXIS,ICICI,ANDROID_17626,False,legitimate,[]
ACC_LEGIT_0856,ACC_LEGIT_0938,298.57,2026-03-18T01:51:26,AU_SFB,ICICI,ANDROID_11092,False,legitimate,[]
ACC_LEGIT_0677,ACC_LEGIT_0675,111777.51,2026-03-17T05:39:16,ICICI,PHONEPE,ANDROID_43425,False,legitimate,[]
ACC_LEGIT_0732,ACC_LEGIT_0950,4942.55,2026-03-17T01:03:07,BANDHAN,BANDHAN,IMEI_15693,False,legitimate,[]
ACC_LEGIT_0816,ACC_LEGIT_0679,2411.39,2026-03-15T18:51:46,HDFC,BOI,IMEI_48754,False,legitimate,[]
ACC_LEGIT_1031,ACC_LEGIT_0837,786.03,2026-03-17T02:29:29,IDBI,YES,ANDROID_17184,False,legitimate,[]
ACC_LEGIT_0830,ACC_LEGIT_0962,164.54,2026-03-17T00:18:10,AU_SFB,AU_SFB,IMEI_51307,False,legitimate,[]
ACC_LEGIT_0869,ACC_LEGIT_1038,4999.63,2026-03-16T05:52:24,AU_SFB,BOB,ANDROID_93472,False,legitimate,[]
ACC_LEGIT_0766,ACC_LEGIT_0711,3658.82,2026-03-16T02:36:54,BOI,AU_SFB,ANDROID_44039,False,legitimate,[]
ACC_LEGIT_1053,ACC_LEGIT_0776,3552.2,2026-03-17T22:09:02,SBI,PHONEPE,ANDROID_81584,False,legitimate,[]
ACC_LEGIT_0993,ACC_LEGIT_0870,1661.55,2026-03-15T21:59:43,HDFC,HDFC,ANDROID_85936,False,legitimate,[]
ACC_LEGIT_1215,ACC_LEGIT_0806,5344.51,2026-03-15T18:34:03,AIRTEL,CANARA,IMEI_40765,False,legitimate,[]
ACC_LEGIT_1040,ACC_LEGIT_1173,163875.63,2026-03-16T03:29:43,AIRTEL,PNB,DEV_36772,False,legitimate,[]
ACC_LEGIT_0701,ACC_LEGIT_0802,5773.71,2026-03-15T17:27:04,PAYTM,HDFC,DEV_35875,False,legitimate,[]
ACC_LEGIT_0966,ACC_LEGIT_1009,1288.67,2026-03-17T19:16:53,AU_SFB,PNB,IMEI_72420,False,legitimate,[]
ACC_LEGIT_1194,ACC_LEGIT_0769,16818.67,2026-03-17T20:14:40,SBI,AU_SFB,DEV_96714,False,legitimate,[]
ACC_LEGIT_1137,ACC_LEGIT_0966,3690.54,2026-03-15T16:11:22,AIRTEL,AU_SFB,DEV_41205,False,legitimate,[]
ACC_LEGIT_1194,ACC_LEGIT_1240,15047.27,2026-03-16T22:14:34,SBI,AU_SFB,DEV_96714,False,legitimate,[]
ACC_LEGIT_1244,ACC_LEGIT_0697,3401.07,2026-03-17T10:36:56,HDFC,PNB,ANDROID_26662,False,legitimate,[]
ACC_LEGIT_0821,ACC_LEGIT_0771,158807.8,2026-03-16T18:22:37,PNB,HDFC,DEV_24031,False,legitimate,[]
ACC_LEGIT_0928,ACC_LEGIT_0917,23112.39,2026-03-17T21:17:49,BOB,CANARA,ANDROID_71377,False,legitimate,[]
ACC_LEGIT_1011,ACC_LEGIT_1237,20501.63,2026-03-17T05:08:02,ICICI,AU_SFB,DEV_13809,False,legitimate,[]
ACC_LEGIT_1257,ACC_LEGIT_0985,3519.58,2026-03-17T03:56:12,PAYTM,YES,DEV_42150,False,legitimate,[]
ACC_LEGIT_0672,ACC_LEGIT_1101,145644.92,2026-03-16T07:42:08,KOTAK,BOI,ANDROID_47701,False,legitimate,[]
ACC_LEGIT_1039,ACC_LEGIT_0828,41045.12,2026-03-15T14:51:19,PHONEPE,CANARA,DEV_24334,False,legitimate,[]
ACC_LEGIT_0721,ACC_LEGIT_1069,25686.4,2026-03-16T13:02:02,PAYTM,PHONEPE,DEV_29692,False,legitimate,[]
ACC_LEGIT_1126,ACC_LEGIT_0716,506.67,2026-03-18T05:27:41,SBI,AIRTEL,ANDROID_77662,False,legitimate,[]
ACC_LEGIT_0900,ACC_LEGIT_1100,138161.88,2026-03-15T14:15:58,PHONEPE,BANDHAN,IMEI_89802,False,legitimate,[]
ACC_LEGIT_0815,ACC_LEGIT_1038,5922.31,2026-03-17T14:38:20,IDBI,BOB,ANDROID_71393,False,legitimate,[]
ACC_LEGIT_1080,ACC_LEGIT_0836,43199.58,2026-03-16T19:29:02,AIRTEL,BOI,IMEI_50838,False,legitimate,[]
ACC_LEGIT_1182,ACC_LEGIT_0856,44439.77,2026-03-17T11:10:29,YES,AU_SFB,IMEI_33332,False,legitimate,[]
ACC_LEGIT_0860,ACC_LEGIT_0918,45542.94,2026-03-16T23:18:12,AIRTEL,YES,IMEI_30578,False,legitimate,[]
ACC_LEGIT_0676,ACC_LEGIT_0704,1442.14,2026-03-17T14:26:22,YES,BOI,DEV_66165,False,legitimate,[]
ACC_LEGIT_1010,ACC_LEGIT_1022,44289.75,2026-03-17T00:55:36,PAYTM,PAYTM,IMEI_90847,False,legitimate,[]
ACC_LEGIT_1018,ACC_LEGIT_0994,2346.83,2026-03-16T13:58:28,HDFC,AIRTEL,DEV_84536,False,legitimate,[]
